millis,stamp,datetime,motion_sensor_1,motion_sensor_2,temperature,sound_digital
1272998,1569522099,2019/9/26 18:21:39,1,1,24.6,1
1274000,1569522100,2019/9/26 18:21:40,1,1,24.6,1
1274998,1569522101,2019/9/26 18:21:41,1,1,24.6,1
1275999,1569522102,2019/9/26 18:21:42,1,1,24.6,1
1276999,1569522103,2019/9/26 18:21:43,1,1,24.6,1
1277999,1569522104,2019/9/26 18:21:44,1,1,24.6,1
1278999,1569522105,2019/9/26 18:21:45,1,1,24.6,1
1280000,1569522106,2019/9/26 18:21:46,1,1,24.6,1
1280999,1569522107,2019/9/26 18:21:47,1,1,24.6,1
1281998,1569522108,2019/9/26 18:21:48,1,1,24.6,1
1282999,1569522109,2019/9/26 18:21:49,1,1,24.6,1
1283999,1569522110,2019/9/26 18:21:50,1,1,24.6,1
1284999,1569522111,2019/9/26 18:21:51,1,1,24.6,1
1285998,1569522112,2019/9/26 18:21:52,1,1,24.6,1
1287000,1569522113,2019/9/26 18:21:53,1,1,24.6,1
1287998,1569522114,2019/9/26 18:21:54,1,1,24.6,1
1288998,1569522115,2019/9/26 18:21:55,1,1,24.6,1
1289999,1569522116,2019/9/26 18:21:56,1,1,24.6,1
1290999,1569522117,2019/9/26 18:21:57,1,1,24.6,1
1292000,1569522118,2019/9/26 18:21:58,1,1,24.6,1
1292999,1569522119,2019/9/26 18:21:59,1,1,24.6,1
1293999,1569522120,2019/9/26 18:22:0,1,1,24.6,1
1294999,1569522121,2019/9/26 18:22:1,1,1,24.6,1
1296000,1569522122,2019/9/26 18:22:2,1,1,24.6,1
1297000,1569522123,2019/9/26 18:22:3,1,1,24.6,1
1297999,1569522124,2019/9/26 18:22:4,1,1,24.6,1
1299000,1569522125,2019/9/26 18:22:5,1,1,24.6,1
1299998,1569522126,2019/9/26 18:22:6,1,1,24.6,1
1301000,1569522127,2019/9/26 18:22:7,1,1,24.6,1
1301999,1569522128,2019/9/26 18:22:8,1,1,24.6,1
1302999,1569522129,2019/9/26 18:22:9,1,1,24.6,1
1304000,1569522130,2019/9/26 18:22:10,1,1,24.6,1
1304999,1569522131,2019/9/26 18:22:11,1,1,24.6,1
1305999,1569522132,2019/9/26 18:22:12,1,1,24.6,1
1306999,1569522133,2019/9/26 18:22:13,1,1,24.6,1
1308000,1569522134,2019/9/26 18:22:14,1,1,24.6,1
1308999,1569522135,2019/9/26 18:22:15,1,1,24.6,1
1310000,1569522136,2019/9/26 18:22:16,1,1,24.6,1
1310998,1569522137,2019/9/26 18:22:17,1,1,24.6,1
1312000,1569522138,2019/9/26 18:22:18,1,1,24.6,1
1312999,1569522139,2019/9/26 18:22:19,1,1,24.6,1
1313998,1569522140,2019/9/26 18:22:20,1,1,24.6,1
1314999,1569522141,2019/9/26 18:22:21,1,1,24.6,1
1315999,1569522142,2019/9/26 18:22:22,1,1,24.6,1
1316999,1569522143,2019/9/26 18:22:23,1,1,24.6,1
1317999,1569522144,2019/9/26 18:22:24,1,1,24.6,1
1318999,1569522145,2019/9/26 18:22:25,1,1,24.6,1
1319999,1569522146,2019/9/26 18:22:26,1,1,24.6,1
1320999,1569522147,2019/9/26 18:22:27,1,1,24.6,1
1321999,1569522148,2019/9/26 18:22:28,1,1,24.6,1
1322999,1569522149,2019/9/26 18:22:29,1,1,24.6,1
1324000,1569522150,2019/9/26 18:22:30,1,1,24.6,1
1324998,1569522151,2019/9/26 18:22:31,1,1,24.6,1
1325999,1569522152,2019/9/26 18:22:32,1,1,24.6,1
1326998,1569522154,2019/9/26 18:22:34,1,1,24.6,1
1328000,1569522155,2019/9/26 18:22:35,1,1,24.6,1
1328998,1569522156,2019/9/26 18:22:36,1,1,24.6,1
1329999,1569522157,2019/9/26 18:22:37,1,1,24.6,1
1331000,1569522158,2019/9/26 18:22:38,1,1,24.6,1
1331999,1569522159,2019/9/26 18:22:39,1,1,24.6,1
1333000,1569522160,2019/9/26 18:22:40,1,1,24.6,1
1333998,1569522161,2019/9/26 18:22:41,1,1,24.6,1
1335000,1569522162,2019/9/26 18:22:42,1,1,24.6,1
1335999,1569522163,2019/9/26 18:22:43,1,1,24.6,1
1336998,1569522164,2019/9/26 18:22:44,1,1,24.6,1
1337999,1569522165,2019/9/26 18:22:45,1,1,24.6,1
1338999,1569522166,2019/9/26 18:22:46,1,1,24.6,1
1339999,1569522167,2019/9/26 18:22:47,1,1,24.6,1
1340998,1569522168,2019/9/26 18:22:48,1,1,24.6,1
1342000,1569522169,2019/9/26 18:22:49,1,1,24.6,1
1342999,1569522170,2019/9/26 18:22:50,1,1,24.6,1
1343998,1569522171,2019/9/26 18:22:51,1,1,24.7,1
1344999,1569522172,2019/9/26 18:22:52,1,1,24.7,1
1345999,1569522173,2019/9/26 18:22:53,1,1,24.7,1
1346999,1569522174,2019/9/26 18:22:54,1,1,24.7,1
1347999,1569522175,2019/9/26 18:22:55,1,1,24.7,1
1348999,1569522176,2019/9/26 18:22:56,1,1,24.7,1
1349998,1569522177,2019/9/26 18:22:57,1,1,24.7,1
1351998,1569522179,2019/9/26 18:22:59,1,1,24.7,1
1352998,1569522180,2019/9/26 18:23:0,1,1,24.7,1
1354000,1569522181,2019/9/26 18:23:1,1,1,24.7,1
1354998,1569522182,2019/9/26 18:23:2,1,1,24.7,1
1356000,1569522183,2019/9/26 18:23:3,1,1,24.7,1
1356998,1569522184,2019/9/26 18:23:4,1,1,24.7,1
1357999,1569522185,2019/9/26 18:23:5,1,1,24.7,1
1358999,1569522186,2019/9/26 18:23:6,1,1,24.7,1
1359998,1569522187,2019/9/26 18:23:7,1,1,24.7,1
1360999,1569522188,2019/9/26 18:23:8,1,1,24.7,1
1361998,1569522189,2019/9/26 18:23:9,1,1,24.7,1
1362999,1569522190,2019/9/26 18:23:10,1,1,24.7,1
1363999,1569522191,2019/9/26 18:23:11,1,1,24.7,1
1364999,1569522192,2019/9/26 18:23:12,1,1,24.7,1
1365998,1569522193,2019/9/26 18:23:13,1,1,24.7,1
1367000,1569522194,2019/9/26 18:23:14,1,1,24.7,1
1367999,1569522195,2019/9/26 18:23:15,1,1,24.7,1
1368999,1569522196,2019/9/26 18:23:16,1,1,24.7,1
1370000,1569522197,2019/9/26 18:23:17,1,1,24.7,1
1370999,1569522198,2019/9/26 18:23:18,1,1,24.7,1
1372000,1569522199,2019/9/26 18:23:19,1,1,24.7,1
1372998,1569522200,2019/9/26 18:23:20,1,1,24.7,1
1374000,1569522201,2019/9/26 18:23:21,1,1,24.7,1
1374999,1569522202,2019/9/26 18:23:22,1,1,24.7,1
1376000,1569522203,2019/9/26 18:23:23,1,1,24.7,1
1376998,1569522204,2019/9/26 18:23:24,1,1,24.7,1
1377998,1569522205,2019/9/26 18:23:25,1,1,24.7,1
1379000,1569522206,2019/9/26 18:23:26,1,1,24.7,1
1379999,1569522207,2019/9/26 18:23:27,1,1,24.7,1
1380999,1569522208,2019/9/26 18:23:28,1,1,24.7,1
1381999,1569522209,2019/9/26 18:23:29,1,1,24.7,1
1383000,1569522210,2019/9/26 18:23:30,1,1,24.7,1
1383998,1569522211,2019/9/26 18:23:31,1,1,24.7,1
1384998,1569522212,2019/9/26 18:23:32,1,1,24.7,1
1386000,1569522213,2019/9/26 18:23:33,1,1,24.7,1
1386999,1569522214,2019/9/26 18:23:34,1,1,24.7,1
1387999,1569522215,2019/9/26 18:23:35,1,1,24.7,1
1388999,1569522216,2019/9/26 18:23:36,1,1,24.7,1
1390000,1569522217,2019/9/26 18:23:37,1,1,24.7,1
1390999,1569522218,2019/9/26 18:23:38,1,1,24.7,1
1392000,1569522219,2019/9/26 18:23:39,1,1,24.7,1
1393000,1569522220,2019/9/26 18:23:40,1,1,24.7,1
1393999,1569522221,2019/9/26 18:23:41,1,1,24.7,1
1394999,1569522222,2019/9/26 18:23:42,1,1,24.7,1
1395998,1569522223,2019/9/26 18:23:43,1,1,24.7,1
1397000,1569522224,2019/9/26 18:23:44,1,1,24.7,1
1397998,1569522225,2019/9/26 18:23:45,1,1,24.7,1
1399000,1569522226,2019/9/26 18:23:46,1,1,24.7,1
1399998,1569522227,2019/9/26 18:23:47,1,1,24.7,1
1400998,1569522228,2019/9/26 18:23:48,1,1,24.7,0
1401999,1569522229,2019/9/26 18:23:49,1,1,24.7,1
1402998,1569522230,2019/9/26 18:23:50,1,1,24.7,0
1404000,1569522231,2019/9/26 18:23:51,1,1,24.7,1
2752999,1569523593,2019/9/26 18:46:33,1,0,27.4,0
2753998,1569523594,2019/9/26 18:46:34,1,0,27.4,0
3309999,1569524155,2019/9/26 18:55:55,1,1,28.7,1
3310999,1569524156,2019/9/26 18:55:56,1,1,28.7,1
3312000,1569524157,2019/9/26 18:55:57,1,1,28.7,1
3312999,1569524158,2019/9/26 18:55:58,1,1,28.7,1
3313999,1569524159,2019/9/26 18:55:59,1,1,28.7,1
3314999,1569524160,2019/9/26 18:56:0,1,1,28.7,1
3315998,1569524161,2019/9/26 18:56:1,1,1,28.7,1
3317000,1569524162,2019/9/26 18:56:2,1,1,28.7,1
3317999,1569524163,2019/9/26 18:56:3,1,1,28.7,1
3318999,1569524164,2019/9/26 18:56:4,1,1,28.7,1
3320000,1569524165,2019/9/26 18:56:5,1,1,28.7,1
3320999,1569524166,2019/9/26 18:56:6,1,1,28.7,1
3321999,1569524167,2019/9/26 18:56:7,1,1,28.6,1
3322999,1569524168,2019/9/26 18:56:8,1,1,28.6,1
3323999,1569524169,2019/9/26 18:56:9,1,1,28.6,1
3324998,1569524170,2019/9/26 18:56:10,1,1,28.6,1
3326000,1569524171,2019/9/26 18:56:11,1,1,28.6,1
3326999,1569524172,2019/9/26 18:56:12,1,1,28.6,1
3328000,1569524173,2019/9/26 18:56:13,1,1,28.6,1
3328999,1569524174,2019/9/26 18:56:14,1,1,28.6,1
3329998,1569524175,2019/9/26 18:56:15,1,1,28.6,1
3330999,1569524176,2019/9/26 18:56:16,1,1,28.6,1
3333999,1569524179,2019/9/26 18:56:19,1,1,28.6,1
3336998,1569524182,2019/9/26 18:56:22,1,1,28.6,1
3340000,1569524185,2019/9/26 18:56:25,1,1,28.6,1
3342999,1569524188,2019/9/26 18:56:28,1,1,28.6,1
3345999,1569524191,2019/9/26 18:56:31,1,1,28.6,1
3348999,1569524194,2019/9/26 18:56:34,1,1,28.6,1
3351998,1569524198,2019/9/26 18:56:38,1,1,28.6,1
3354999,1569524201,2019/9/26 18:56:41,1,1,28.6,1
3357999,1569524204,2019/9/26 18:56:44,1,1,28.6,1
3360998,1569524207,2019/9/26 18:56:47,1,1,28.6,1
3363999,1569524210,2019/9/26 18:56:50,1,1,28.6,1
3367000,1569524213,2019/9/26 18:56:53,1,1,28.6,1
3370000,1569524216,2019/9/26 18:56:56,1,1,28.6,1
3372999,1569524219,2019/9/26 18:56:59,1,1,28.6,1
3376000,1569524222,2019/9/26 18:57:2,1,1,28.6,1
3379000,1569524225,2019/9/26 18:57:5,1,1,28.6,1
3381999,1569524228,2019/9/26 18:57:8,1,1,28.6,1
3384999,1569524231,2019/9/26 18:57:11,1,1,28.6,1
3388000,1569524234,2019/9/26 18:57:14,1,1,28.6,1
3390999,1569524237,2019/9/26 18:57:17,1,1,28.6,1
3393999,1569524240,2019/9/26 18:57:20,1,1,28.6,1
3397000,1569524243,2019/9/26 18:57:23,1,1,28.6,1
3399999,1569524246,2019/9/26 18:57:26,1,1,28.6,1
3402999,1569524249,2019/9/26 18:57:29,1,1,28.6,1
3406000,1569524252,2019/9/26 18:57:32,1,1,28.6,1
3411999,1569524258,2019/9/26 18:57:38,1,1,28.6,1
3414999,1569524261,2019/9/26 18:57:41,1,1,28.6,1
3418000,1569524264,2019/9/26 18:57:44,1,1,28.6,1
3420999,1569524267,2019/9/26 18:57:47,1,1,28.6,1
3424000,1569524270,2019/9/26 18:57:50,1,1,28.6,1
3427000,1569524273,2019/9/26 18:57:53,1,1,28.6,0
3432998,1569524279,2019/9/26 18:57:59,1,1,28.6,0
3436000,1569524282,2019/9/26 18:58:2,1,1,28.6,0
3438999,1569524285,2019/9/26 18:58:5,1,1,28.6,0
3441999,1569524288,2019/9/26 18:58:8,1,1,28.6,0
3445000,1569524291,2019/9/26 18:58:11,1,1,28.6,0
3447999,1569524294,2019/9/26 18:58:14,1,1,28.6,0
3450999,1569524297,2019/9/26 18:58:17,1,1,28.6,0
3454000,1569524300,2019/9/26 18:58:20,1,1,28.6,0
3466000,1569524312,2019/9/26 18:58:32,1,1,28.6,0
3471998,1569524318,2019/9/26 18:58:38,1,1,28.5,0
3475000,1569524321,2019/9/26 18:58:41,1,1,28.5,0
3480999,1569524328,2019/9/26 18:58:48,1,1,28.5,0
3493998,1569524341,2019/9/26 18:59:1,1,1,28.4,0
3496998,1569524344,2019/9/26 18:59:4,1,1,28.4,0
3499999,1569524347,2019/9/26 18:59:7,1,1,28.4,0
3502998,1569524350,2019/9/26 18:59:10,1,1,28.4,0
3505999,1569524353,2019/9/26 18:59:13,1,1,28.4,0
3509000,1569524356,2019/9/26 18:59:16,1,1,28.4,0
3511999,1569524359,2019/9/26 18:59:19,1,1,28.4,0
3517999,1569524365,2019/9/26 18:59:25,1,1,28.4,0
3520999,1569524368,2019/9/26 18:59:28,1,1,28.4,0
3523999,1569524371,2019/9/26 18:59:31,1,1,28.4,0
3527000,1569524374,2019/9/26 18:59:34,1,1,28.4,0
3529999,1569524377,2019/9/26 18:59:37,1,1,28.4,0
3535998,1569524383,2019/9/26 18:59:43,1,1,28.4,0
3538999,1569524386,2019/9/26 18:59:46,1,1,28.4,0
3545999,1569524393,2019/9/26 18:59:53,1,1,28.4,0
3548999,1569524396,2019/9/26 18:59:56,1,1,28.4,0
3552000,1569524399,2019/9/26 18:59:59,1,1,28.4,0
3555000,1569524402,2019/9/26 19:0:2,1,1,28.4,0
3557999,1569524405,2019/9/26 19:0:5,1,1,28.4,0
3560999,1569524408,2019/9/26 19:0:8,1,1,28.4,0
3564000,1569524411,2019/9/26 19:0:11,1,1,28.4,0
3566999,1569524414,2019/9/26 19:0:14,1,1,28.4,0
3569999,1569524417,2019/9/26 19:0:17,1,1,28.3,0
3575999,1569524423,2019/9/26 19:0:23,1,1,28.3,0
3584999,1569524432,2019/9/26 19:0:32,1,1,28.3,0
3587999,1569524435,2019/9/26 19:0:35,1,1,28.3,0
3594998,1569524442,2019/9/26 19:0:42,1,1,28.3,0
3600999,1569524448,2019/9/26 19:0:48,1,1,28.3,0
3603998,1569524451,2019/9/26 19:0:51,1,1,28.3,0
3606999,1569524455,2019/9/26 19:0:55,1,1,28.3,0
3610000,1569524458,2019/9/26 19:0:58,1,1,28.3,0
3612999,1569524461,2019/9/26 19:1:1,1,1,28.3,0
3616000,1569524464,2019/9/26 19:1:4,1,1,28.3,0
3619000,1569524467,2019/9/26 19:1:7,1,1,28.3,0
3621998,1569524470,2019/9/26 19:1:10,1,1,28.3,0
3624998,1569524473,2019/9/26 19:1:13,1,1,28.3,0
3627999,1569524476,2019/9/26 19:1:16,1,1,28.3,0
3630998,1569524479,2019/9/26 19:1:19,1,1,28.3,0
3633998,1569524482,2019/9/26 19:1:22,1,1,28.3,0
3639998,1569524488,2019/9/26 19:1:28,1,1,28.3,0
3642999,1569524491,2019/9/26 19:1:31,1,1,28.3,0
3649998,1569524498,2019/9/26 19:1:38,1,1,28.3,0
3653000,1569524501,2019/9/26 19:1:41,1,1,28.3,0
3655999,1569524504,2019/9/26 19:1:44,1,1,28.3,0
3658999,1569524507,2019/9/26 19:1:47,1,1,28.3,0
3662000,1569524510,2019/9/26 19:1:50,1,1,28.3,0
3664999,1569524513,2019/9/26 19:1:53,1,1,28.3,0
3667999,1569524516,2019/9/26 19:1:56,1,1,28.3,0
3671000,1569524519,2019/9/26 19:1:59,1,1,28.3,0
3679998,1569524528,2019/9/26 19:2:8,1,1,28.3,0
3682999,1569524531,2019/9/26 19:2:11,1,1,28.3,0
3685998,1569524534,2019/9/26 19:2:14,1,1,28.3,0
3688998,1569524537,2019/9/26 19:2:17,1,1,28.3,0
3691999,1569524540,2019/9/26 19:2:20,1,1,28.3,0
3694998,1569524543,2019/9/26 19:2:23,1,1,28.3,0
3706999,1569524555,2019/9/26 19:2:35,1,1,28.3,0
3713999,1569524562,2019/9/26 19:2:42,1,1,28.2,0
3719998,1569524568,2019/9/26 19:2:48,1,1,28.2,0
3725999,1569524574,2019/9/26 19:2:54,1,1,28.2,0
3728999,1569524577,2019/9/26 19:2:57,1,1,28.2,0
3731999,1569524580,2019/9/26 19:3:0,1,1,28.2,0
3734999,1569524584,2019/9/26 19:3:4,1,1,28.2,0
3737999,1569524587,2019/9/26 19:3:7,1,1,28.2,0
3740998,1569524590,2019/9/26 19:3:10,1,1,28.2,0
3743998,1569524593,2019/9/26 19:3:13,1,1,28.2,0
3746999,1569524596,2019/9/26 19:3:16,1,1,28.2,0
3749999,1569524599,2019/9/26 19:3:19,1,1,28.2,0
3752999,1569524602,2019/9/26 19:3:22,1,1,28.2,0
3756000,1569524605,2019/9/26 19:3:25,1,1,28.2,0
3758999,1569524608,2019/9/26 19:3:28,1,1,28.2,0
3761999,1569524611,2019/9/26 19:3:31,1,1,28.2,0
3765000,1569524614,2019/9/26 19:3:34,1,1,28.2,0
3770998,1569524620,2019/9/26 19:3:40,1,1,28.2,0
3776999,1569524626,2019/9/26 19:3:46,1,1,28.2,0
3779998,1569524629,2019/9/26 19:3:49,1,1,28.2,0
3783000,1569524632,2019/9/26 19:3:52,1,1,28.2,0
3785999,1569524635,2019/9/26 19:3:55,1,1,28.2,0
3791998,1569524641,2019/9/26 19:4:1,1,1,28.2,0
3794999,1569524644,2019/9/26 19:4:4,1,1,28.2,0
3797999,1569524647,2019/9/26 19:4:7,1,1,28.2,0
3800998,1569524650,2019/9/26 19:4:10,1,1,28.2,0
3809999,1569524659,2019/9/26 19:4:19,1,1,28.2,0
3818999,1569524668,2019/9/26 19:4:28,1,1,28.2,0
3822000,1569524671,2019/9/26 19:4:31,1,1,28.2,0
3824999,1569524674,2019/9/26 19:4:34,1,1,28.2,0
3831000,1569524680,2019/9/26 19:4:40,1,1,28.2,0
3834000,1569524683,2019/9/26 19:4:43,1,1,28.2,0
3836999,1569524686,2019/9/26 19:4:46,1,1,28.2,0
3840000,1569524689,2019/9/26 19:4:49,1,1,28.2,0
3845999,1569524695,2019/9/26 19:4:55,1,1,28.2,0
3848999,1569524698,2019/9/26 19:4:58,1,1,28.2,0
3851999,1569524701,2019/9/26 19:5:1,1,1,28.2,0
4684998,1569525541,2019/9/26 19:19:1,1,0,27.6,0
4686000,1569525542,2019/9/26 19:19:2,1,0,27.6,0
4686999,1569525543,2019/9/26 19:19:3,1,1,27.6,0
5029998,1569525890,2019/9/26 19:24:50,1,1,27.7,1
5030999,1569525891,2019/9/26 19:24:51,1,1,27.7,1
5032000,1569525892,2019/9/26 19:24:52,1,1,27.7,1
5032999,1569525893,2019/9/26 19:24:53,1,1,27.7,1
5033999,1569525894,2019/9/26 19:24:54,1,1,27.7,1
5034999,1569525895,2019/9/26 19:24:55,1,1,27.7,1
5036000,1569525896,2019/9/26 19:24:56,1,1,27.7,1
5036999,1569525897,2019/9/26 19:24:57,1,1,27.7,1
5041999,1569525902,2019/9/26 19:25:2,1,1,27.7,1
5043000,1569525903,2019/9/26 19:25:3,1,1,27.7,0
5043998,1569525904,2019/9/26 19:25:4,1,1,27.7,0
5045000,1569525905,2019/9/26 19:25:5,1,1,27.7,0
5045998,1569525906,2019/9/26 19:25:6,1,1,27.7,0
5050000,1569525910,2019/9/26 19:25:10,1,1,27.7,0
5050999,1569525911,2019/9/26 19:25:11,1,1,27.7,0
5051999,1569525912,2019/9/26 19:25:12,1,1,27.6,0
5052998,1569525913,2019/9/26 19:25:13,1,1,27.6,0
5053999,1569525914,2019/9/26 19:25:14,1,1,27.6,0
5054999,1569525915,2019/9/26 19:25:15,1,1,27.6,0
5056000,1569525916,2019/9/26 19:25:16,1,1,27.6,0
5057000,1569525917,2019/9/26 19:25:17,1,1,27.6,0
5057998,1569525918,2019/9/26 19:25:18,1,1,27.6,0
5058999,1569525919,2019/9/26 19:25:19,1,1,27.6,0
5059999,1569525920,2019/9/26 19:25:20,1,1,27.6,0
5060999,1569525921,2019/9/26 19:25:21,1,1,27.6,0
5061999,1569525922,2019/9/26 19:25:22,1,1,27.6,0
5062999,1569525923,2019/9/26 19:25:23,1,1,27.6,0
5063999,1569525924,2019/9/26 19:25:24,1,1,27.6,0
5064998,1569525925,2019/9/26 19:25:25,1,1,27.6,0
5066000,1569525926,2019/9/26 19:25:26,1,1,27.6,0
5066999,1569525927,2019/9/26 19:25:27,1,1,27.6,0
5068000,1569525928,2019/9/26 19:25:28,1,1,27.6,0
5068998,1569525929,2019/9/26 19:25:29,1,1,27.6,0
5069999,1569525930,2019/9/26 19:25:30,1,1,27.6,0
5070999,1569525931,2019/9/26 19:25:31,1,1,27.6,0
5072000,1569525932,2019/9/26 19:25:32,1,1,27.6,0
5072999,1569525933,2019/9/26 19:25:33,1,1,27.6,0
5073999,1569525934,2019/9/26 19:25:34,1,1,27.6,0
5074999,1569525935,2019/9/26 19:25:35,1,1,27.6,0
5075998,1569525936,2019/9/26 19:25:36,1,1,27.6,0
5077000,1569525937,2019/9/26 19:25:37,1,1,27.6,0
5077998,1569525938,2019/9/26 19:25:38,1,1,27.6,0
5078999,1569525939,2019/9/26 19:25:39,1,1,27.6,0
5079999,1569525940,2019/9/26 19:25:40,1,1,27.6,0
5080999,1569525941,2019/9/26 19:25:41,1,1,27.6,0
5082000,1569525942,2019/9/26 19:25:42,1,1,27.6,1
5088000,1569525948,2019/9/26 19:25:48,1,1,27.5,1
5088999,1569525949,2019/9/26 19:25:49,1,1,27.5,1
5089999,1569525950,2019/9/26 19:25:50,1,1,27.5,1
5091000,1569525951,2019/9/26 19:25:51,1,1,27.5,1
5091999,1569525952,2019/9/26 19:25:52,1,1,27.5,1
5092999,1569525953,2019/9/26 19:25:53,1,1,27.5,1
5093998,1569525954,2019/9/26 19:25:54,1,1,27.5,1
5095000,1569525955,2019/9/26 19:25:55,1,1,27.5,1
5095999,1569525956,2019/9/26 19:25:56,1,1,27.5,1
5096999,1569525957,2019/9/26 19:25:57,1,1,27.5,1
5098000,1569525958,2019/9/26 19:25:58,1,1,27.5,1
5098998,1569525959,2019/9/26 19:25:59,1,1,27.5,1
5102999,1569525963,2019/9/26 19:26:3,1,1,27.5,1
5104000,1569525964,2019/9/26 19:26:4,1,1,27.5,1
5104999,1569525965,2019/9/26 19:26:5,1,1,27.5,1
5118999,1569525979,2019/9/26 19:26:19,1,1,27.5,1
5120000,1569525980,2019/9/26 19:26:20,1,1,27.5,1
5120999,1569525981,2019/9/26 19:26:21,1,1,27.5,1
5121998,1569525982,2019/9/26 19:26:22,1,1,27.5,1
5122999,1569525983,2019/9/26 19:26:23,1,1,27.5,1
5123998,1569525984,2019/9/26 19:26:24,1,1,27.5,1
5125000,1569525985,2019/9/26 19:26:25,1,1,27.5,1
5125999,1569525987,2019/9/26 19:26:27,1,1,27.5,1
5127000,1569525987,2019/9/26 19:26:27,1,1,27.5,1
5127998,1569525989,2019/9/26 19:26:29,1,1,27.5,1
5128999,1569525990,2019/9/26 19:26:30,1,1,27.5,1
5130000,1569525991,2019/9/26 19:26:31,1,1,27.5,1
5130999,1569525992,2019/9/26 19:26:32,1,1,27.5,1
5134999,1569525996,2019/9/26 19:26:36,1,1,27.5,1
5136000,1569525997,2019/9/26 19:26:37,1,1,27.5,1
5136999,1569525998,2019/9/26 19:26:38,1,1,27.5,1
5137998,1569525999,2019/9/26 19:26:39,1,1,27.5,1
5139000,1569526000,2019/9/26 19:26:40,1,1,27.5,1
5139998,1569526001,2019/9/26 19:26:41,1,1,27.5,1
5140999,1569526002,2019/9/26 19:26:42,1,1,27.5,1
5141998,1569526003,2019/9/26 19:26:43,1,1,27.5,1
5142999,1569526004,2019/9/26 19:26:44,1,1,27.5,1
5144000,1569526005,2019/9/26 19:26:45,1,1,27.5,1
5144999,1569526006,2019/9/26 19:26:46,1,1,27.5,1
5157000,1569526018,2019/9/26 19:26:58,1,1,27.5,1
5157999,1569526019,2019/9/26 19:26:59,1,1,27.5,1
5158999,1569526020,2019/9/26 19:27:0,1,1,27.5,1
5159999,1569526021,2019/9/26 19:27:1,1,1,27.5,1
5164999,1569526026,2019/9/26 19:27:6,1,1,27.5,1
5166000,1569526027,2019/9/26 19:27:7,1,1,27.5,1
5166999,1569526028,2019/9/26 19:27:8,1,1,27.5,1
5168000,1569526029,2019/9/26 19:27:9,1,1,27.5,1
5168999,1569526030,2019/9/26 19:27:10,1,1,27.5,1
5169999,1569526031,2019/9/26 19:27:11,1,1,27.4,1
5170999,1569526032,2019/9/26 19:27:12,1,1,27.4,1
5171998,1569526033,2019/9/26 19:27:13,1,1,27.4,1
5173000,1569526034,2019/9/26 19:27:14,1,1,27.4,1
5173999,1569526035,2019/9/26 19:27:15,1,1,27.4,1
5175000,1569526036,2019/9/26 19:27:16,1,1,27.4,1
5175998,1569526037,2019/9/26 19:27:17,1,1,27.4,1
5176999,1569526038,2019/9/26 19:27:18,1,1,27.4,1
5177999,1569526039,2019/9/26 19:27:19,1,1,27.4,1
5178998,1569526040,2019/9/26 19:27:20,1,1,27.4,1
5180000,1569526041,2019/9/26 19:27:21,1,1,27.4,1
5180998,1569526042,2019/9/26 19:27:22,1,1,27.4,1
5181999,1569526043,2019/9/26 19:27:23,1,1,27.4,1
5182999,1569526044,2019/9/26 19:27:24,1,1,27.4,1
5184000,1569526045,2019/9/26 19:27:25,1,1,27.4,1
5184998,1569526046,2019/9/26 19:27:26,1,1,27.4,1
5185999,1569526047,2019/9/26 19:27:27,1,1,27.4,1
5186999,1569526048,2019/9/26 19:27:28,1,1,27.4,1
5187999,1569526049,2019/9/26 19:27:29,1,1,27.4,1
5189000,1569526050,2019/9/26 19:27:30,1,1,27.4,1
5189998,1569526051,2019/9/26 19:27:31,1,1,27.4,1
5194000,1569526055,2019/9/26 19:27:35,1,1,27.4,1
5194999,1569526056,2019/9/26 19:27:36,1,1,27.4,1
5195999,1569526057,2019/9/26 19:27:37,1,1,27.4,1
5196999,1569526058,2019/9/26 19:27:38,1,1,27.4,1
5198000,1569526059,2019/9/26 19:27:39,1,1,27.4,1
5198999,1569526060,2019/9/26 19:27:40,1,1,27.4,1
5200000,1569526061,2019/9/26 19:27:41,1,1,27.4,1
5200998,1569526062,2019/9/26 19:27:42,1,1,27.4,1
5201998,1569526063,2019/9/26 19:27:43,1,1,27.4,1
5202999,1569526064,2019/9/26 19:27:44,1,1,27.4,1
5205998,1569526067,2019/9/26 19:27:47,1,1,27.4,1
5207000,1569526068,2019/9/26 19:27:48,1,1,27.4,1
5207998,1569526069,2019/9/26 19:27:49,1,1,27.4,1
5208998,1569526070,2019/9/26 19:27:50,1,1,27.4,1
5210000,1569526071,2019/9/26 19:27:51,1,1,27.4,1
5210999,1569526072,2019/9/26 19:27:52,1,1,27.4,1
5211999,1569526073,2019/9/26 19:27:53,1,1,27.4,1
5220999,1569526082,2019/9/26 19:28:2,1,1,27.4,0
5221999,1569526083,2019/9/26 19:28:3,1,1,27.4,1
5222999,1569526084,2019/9/26 19:28:4,1,1,27.4,0
5223999,1569526085,2019/9/26 19:28:5,1,1,27.4,0
5224999,1569526086,2019/9/26 19:28:6,1,1,27.4,0
5226000,1569526087,2019/9/26 19:28:7,1,1,27.4,0
5226998,1569526088,2019/9/26 19:28:8,1,1,27.4,0
5230000,1569526092,2019/9/26 19:28:12,1,1,27.4,0
5230999,1569526093,2019/9/26 19:28:13,1,1,27.4,0
5231998,1569526094,2019/9/26 19:28:14,1,1,27.4,0
5232999,1569526095,2019/9/26 19:28:15,1,1,27.4,0
